timestamp,customer_id,page,session_duration,device
2024-05-18 00:00:00,341,Cart,74.8,Tablet
2024-11-12 21:00:00,327,Product Page,55.8,Tablet
2024-12-09 03:00:00,234,Cart,221.3,Tablet
2024-05-27 13:00:00,88,Homepage,145.3,Mobile
2024-06-01 23:00:00,427,Checkout,107.6,Tablet
2024-10-24 07:00:00,371,Product Page,25.5,Desktop
2024-08-09 14:00:00,130,Checkout,252.8,Desktop
2024-01-19 08:00:00,313,Homepage,204.9,Desktop
2024-12-14 20:00:00,396,Homepage,15.9,Desktop
2024-02-21 12:00:00,440,Homepage,172.0,Desktop
2024-06-28 03:00:00,500,Cart,220.7,Desktop
2024-01-17 10:00:00,233,Homepage,153.1,Desktop
2024-04-17 16:00:00,498,Search,299.1,Desktop
2024-03-21 05:00:00,488,Cart,290.1,Desktop
2024-01-16 00:00:00,379,Homepage,59.7,Mobile
2024-03-31 08:00:00,88,Cart,156.4,Desktop
2024-04-04 00:00:00,308,Checkout,88.4,Tablet
2024-05-31 21:00:00,43,Cart,60.1,Desktop
2024-09-25 06:00:00,481,Homepage,75.6,Mobile
2024-12-18 13:00:00,191,Product Page,73.8,Tablet
2024-10-30 20:00:00,475,Checkout,254.5,Desktop
2024-01-13 16:00:00,79,Product Page,131.7,Desktop
2024-12-27 22:00:00,292,Search,50.2,Desktop
2024-09-19 00:00:00,456,Checkout,20.6,Mobile
2024-01-31 02:00:00,294,Checkout,196.8,Desktop
2024-04-11 21:00:00,493,Homepage,45.4,Desktop
2024-10-20 21:00:00,158,Checkout,193.9,Mobile
2024-08-09 05:00:00,205,Product Page,122.0,Desktop
2024-08-09 17:00:00,409,Cart,212.9,Mobile
2024-09-12 05:00:00,170,Product Page,147.4,Desktop
2024-07-22 00:00:00,268,Cart,198.2,Mobile
2024-03-18 11:00:00,114,Homepage,157.0,Desktop
2024-02-12 20:00:00,178,Homepage,50.3,Desktop
2024-04-28 07:00:00,75,Checkout,279.0,Tablet
2024-02-27 12:00:00,275,Search,294.1,Mobile
2024-10-12 21:00:00,24,Cart,218.7,Desktop
2024-04-26 21:00:00,377,Search,66.6,Mobile
2024-12-27 17:00:00,268,Checkout,201.3,Desktop
2024-09-06 18:00:00,184,Checkout,297.3,Tablet
2024-01-21 08:00:00,246,Product Page,82.6,Tablet
2024-01-20 01:00:00,237,Search,298.8,Mobile
2024-11-03 13:00:00,433,Search,152.8,Desktop
2024-08-05 21:00:00,270,Search,17.6,Tablet
2024-03-19 23:00:00,274,Cart,55.3,Desktop
2024-03-22 08:00:00,65,Homepage,143.0,Tablet
2024-12-26 10:00:00,132,Search,23.5,Mobile
2024-12-22 22:00:00,180,Homepage,221.9,Tablet
2024-12-21 18:00:00,139,Homepage,50.5,Mobile
2024-12-04 22:00:00,334,Checkout,107.0,Mobile
2024-02-03 02:00:00,122,Cart,111.6,Mobile
2024-11-27 01:00:00,379,Search,216.1,Mobile
2024-10-08 11:00:00,82,Homepage,203.2,Mobile
2024-07-16 10:00:00,129,Product Page,292.8,Tablet
2024-05-24 09:00:00,251,Checkout,196.5,Tablet
2024-11-17 01:00:00,211,Homepage,164.9,Desktop
2024-05-24 19:00:00,153,Homepage,155.7,Tablet
2024-06-20 17:00:00,333,Search,288.1,Desktop
2024-05-16 08:00:00,491,Cart,95.1,Desktop
2024-06-15 23:00:00,386,Checkout,273.5,Tablet
2024-12-26 06:00:00,283,Product Page,57.0,Desktop
2024-08-15 03:00:00,270,Product Page,210.0,Desktop
2024-05-17 16:00:00,29,Checkout,121.8,Desktop
2024-06-27 19:00:00,365,Checkout,148.0,Desktop
2024-07-07 10:00:00,229,Cart,77.2,Tablet
2024-08-26 23:00:00,428,Search,240.1,Mobile
2024-08-30 01:00:00,313,Cart,203.7,Desktop
2024-01-14 03:00:00,163,Checkout,30.1,Tablet
2024-05-13 17:00:00,183,Search,235.6,Tablet
2024-12-28 11:00:00,106,Cart,291.3,Mobile
2024-10-16 12:00:00,480,Homepage,237.4,Desktop
2024-10-19 01:00:00,222,Cart,226.2,Mobile
2024-07-28 12:00:00,179,Search,74.7,Tablet
2024-05-12 02:00:00,258,Search,291.7,Mobile
2024-06-21 12:00:00,202,Product Page,269.1,Tablet
2024-01-03 14:00:00,490,Search,212.4,Tablet
2024-09-06 09:00:00,20,Homepage,86.6,Tablet
2024-01-08 02:00:00,103,Search,113.2,Tablet
2024-09-17 23:00:00,410,Homepage,128.7,Desktop
2024-06-02 22:00:00,1,Cart,198.1,Mobile
2024-01-05 12:00:00,83,Product Page,97.9,Tablet
2024-04-11 11:00:00,93,Product Page,114.1,Mobile
2024-10-25 18:00:00,372,Search,284.3,Desktop
2024-11-28 23:00:00,369,Homepage,68.2,Desktop
2024-03-28 14:00:00,105,Checkout,188.2,Mobile
2024-10-14 15:00:00,76,Homepage,191.4,Mobile
2024-07-27 14:00:00,197,Product Page,31.1,Desktop
2024-03-21 15:00:00,150,Homepage,181.4,Tablet
2024-02-19 18:00:00,229,Cart,75.6,Desktop
2024-09-05 00:00:00,90,Product Page,87.2,Desktop
2024-01-13 03:00:00,300,Checkout,22.5,Desktop
2024-12-24 11:00:00,124,Checkout,220.7,Tablet
2024-11-09 17:00:00,321,Homepage,232.5,Tablet
2024-07-18 06:00:00,114,Product Page,213.4,Mobile
2024-10-09 23:00:00,494,Search,246.9,Tablet
2024-11-12 04:00:00,398,Homepage,84.1,Mobile
2024-01-27 17:00:00,221,Cart,232.4,Tablet
2024-03-14 16:00:00,263,Checkout,229.0,Desktop
2024-02-01 20:00:00,198,Cart,266.7,Desktop
2024-02-14 07:00:00,301,Cart,37.1,Tablet
2024-10-14 23:00:00,33,Cart,57.1,Desktop
2024-10-12 19:00:00,316,Cart,81.5,Mobile
2024-07-09 15:00:00,158,Search,242.8,Desktop
2024-10-14 01:00:00,420,Search,90.6,Mobile
2024-07-17 08:00:00,213,Product Page,177.5,Desktop
2024-04-12 10:00:00,276,Search,206.3,Tablet
2024-09-13 14:00:00,360,Search,176.5,Mobile
2024-10-16 06:00:00,228,Cart,261.8,Tablet
2024-07-04 09:00:00,43,Homepage,31.1,Desktop
2024-07-22 07:00:00,326,Product Page,243.8,Tablet
2024-09-07 09:00:00,244,Homepage,163.0,Mobile
2024-05-15 18:00:00,55,Homepage,116.3,Tablet
2024-08-13 12:00:00,369,Product Page,166.8,Tablet
2024-09-21 03:00:00,154,Checkout,82.3,Mobile
2024-06-28 22:00:00,48,Checkout,283.3,Desktop
2024-05-25 21:00:00,475,Cart,207.0,Mobile
2024-03-12 06:00:00,78,Checkout,121.4,Desktop
2024-11-13 04:00:00,233,Homepage,94.2,Desktop
2024-04-22 02:00:00,16,Checkout,69.1,Mobile
2024-11-07 12:00:00,42,Product Page,50.2,Mobile
2024-10-25 05:00:00,452,Cart,225.5,Desktop
2024-07-06 08:00:00,366,Checkout,152.2,Tablet
2024-06-17 07:00:00,289,Search,122.6,Tablet
2024-12-02 17:00:00,30,Homepage,269.2,Desktop
2024-09-06 21:00:00,491,Checkout,42.3,Mobile
2024-05-15 22:00:00,115,Product Page,159.7,Tablet
2024-08-15 10:00:00,323,Homepage,187.0,Tablet
2024-01-03 07:00:00,108,Homepage,243.1,Mobile
2024-02-07 03:00:00,200,Checkout,164.2,Mobile
2024-01-11 10:00:00,73,Search,298.1,Mobile
2024-02-29 07:00:00,241,Checkout,221.5,Desktop
2024-03-25 15:00:00,316,Homepage,14.1,Mobile
2024-12-22 07:00:00,455,Checkout,217.2,Desktop
2024-05-30 01:00:00,163,Search,249.3,Mobile
2024-07-16 11:00:00,85,Homepage,158.4,Mobile
2024-09-09 19:00:00,481,Homepage,243.2,Desktop
2024-11-30 19:00:00,291,Search,112.1,Mobile
2024-10-18 17:00:00,216,Product Page,237.6,Mobile
2024-01-05 06:00:00,255,Checkout,150.7,Desktop
2024-05-09 13:00:00,245,Product Page,155.4,Tablet
2024-12-23 19:00:00,103,Cart,138.5,Tablet
2024-03-14 14:00:00,386,Homepage,89.1,Desktop
2024-07-04 23:00:00,211,Homepage,220.3,Mobile
2024-08-02 14:00:00,192,Checkout,285.4,Tablet
2024-10-25 18:00:00,390,Cart,285.4,Mobile
2024-10-03 15:00:00,153,Checkout,135.3,Desktop
2024-04-23 07:00:00,50,Search,277.4,Desktop
2024-11-11 23:00:00,403,Cart,121.1,Mobile
2024-06-11 15:00:00,448,Cart,119.0,Desktop
2024-02-28 19:00:00,169,Checkout,194.3,Mobile
2024-11-06 16:00:00,135,Homepage,156.4,Mobile
2024-08-05 08:00:00,162,Checkout,129.7,Mobile
2024-03-21 17:00:00,240,Checkout,192.6,Tablet
2024-01-29 14:00:00,130,Checkout,199.9,Mobile
2024-11-16 10:00:00,230,Checkout,69.0,Desktop
2024-08-20 19:00:00,268,Homepage,59.9,Tablet
2024-09-27 10:00:00,8,Checkout,31.0,Mobile
2024-04-11 04:00:00,387,Cart,227.4,Desktop
2024-11-10 15:00:00,32,Search,64.6,Tablet
2024-11-28 18:00:00,433,Product Page,71.5,Desktop
2024-08-14 07:00:00,402,Homepage,233.9,Mobile
2024-10-11 16:00:00,318,Search,235.1,Desktop
2024-04-15 09:00:00,72,Product Page,287.7,Desktop
2024-04-29 10:00:00,362,Cart,36.1,Tablet
2024-10-24 11:00:00,190,Cart,94.9,Mobile
2024-04-01 08:00:00,496,Cart,76.9,Tablet
2024-02-19 13:00:00,492,Checkout,146.4,Tablet
2024-02-01 14:00:00,462,Cart,71.0,Tablet
2024-01-06 05:00:00,85,Checkout,207.3,Mobile
2024-02-22 19:00:00,500,Product Page,76.1,Tablet
2024-09-26 15:00:00,205,Search,234.1,Mobile
2024-07-23 08:00:00,248,Checkout,150.2,Tablet
2024-09-11 01:00:00,481,Search,231.1,Mobile
2024-08-17 05:00:00,489,Product Page,19.5,Mobile
2024-06-06 06:00:00,84,Checkout,246.8,Tablet
2024-04-02 10:00:00,344,Homepage,56.2,Tablet
2024-05-12 10:00:00,264,Checkout,210.0,Mobile
2024-06-10 20:00:00,213,Homepage,70.4,Mobile
2024-02-27 05:00:00,413,Homepage,161.6,Tablet
2024-04-05 16:00:00,239,Homepage,162.9,Tablet
2024-10-22 23:00:00,36,Search,133.0,Desktop
2024-03-01 10:00:00,291,Product Page,136.6,Mobile
2024-08-17 05:00:00,144,Homepage,90.5,Desktop
2024-06-03 14:00:00,262,Homepage,222.4,Tablet
2024-03-02 03:00:00,433,Search,127.1,Tablet
2024-11-24 11:00:00,420,Product Page,139.8,Tablet
2024-01-28 08:00:00,417,Checkout,280.4,Tablet
2024-12-06 14:00:00,53,Search,201.5,Tablet
2024-11-29 09:00:00,361,Checkout,173.0,Desktop
2024-10-10 23:00:00,76,Homepage,131.7,Mobile
2024-03-20 18:00:00,60,Cart,226.8,Mobile
2024-12-16 06:00:00,438,Search,136.1,Mobile
2024-03-26 17:00:00,184,Homepage,128.4,Desktop
2024-01-15 10:00:00,320,Product Page,226.7,Tablet
2024-08-21 04:00:00,316,Checkout,249.5,Mobile
2024-09-20 23:00:00,244,Homepage,87.9,Desktop
2024-12-30 19:00:00,55,Search,288.1,Tablet
2024-11-23 06:00:00,113,Checkout,299.5,Desktop
2024-03-01 01:00:00,392,Search,76.0,Desktop
2024-01-24 16:00:00,18,Checkout,107.6,Desktop
2024-05-31 19:00:00,232,Homepage,281.2,Desktop
2024-12-04 18:00:00,299,Product Page,119.1,Mobile
2024-03-28 20:00:00,355,Homepage,177.7,Mobile
2024-10-28 10:00:00,398,Homepage,254.0,Tablet
2024-04-12 08:00:00,99,Search,118.1,Desktop
2024-06-08 00:00:00,83,Product Page,173.9,Tablet
2024-01-07 13:00:00,432,Checkout,81.5,Tablet
2024-08-22 02:00:00,444,Homepage,115.4,Mobile
2024-04-18 20:00:00,49,Product Page,276.5,Desktop
2024-10-27 09:00:00,370,Product Page,127.5,Mobile
2024-11-15 03:00:00,155,Search,160.0,Tablet
2024-11-06 11:00:00,32,Checkout,267.4,Desktop
2024-03-21 17:00:00,270,Checkout,73.9,Mobile
2024-07-09 16:00:00,338,Homepage,152.3,Mobile
2024-03-22 23:00:00,304,Homepage,79.7,Desktop
2024-10-02 08:00:00,394,Checkout,5.8,Desktop
2024-08-22 23:00:00,216,Cart,264.1,Desktop
2024-12-10 20:00:00,440,Cart,284.8,Desktop
2024-06-21 20:00:00,493,Cart,132.0,Mobile
2024-05-17 19:00:00,65,Cart,191.4,Mobile
2024-01-24 19:00:00,239,Cart,269.6,Desktop
2024-05-11 13:00:00,469,Search,147.7,Mobile
2024-01-21 06:00:00,370,Checkout,280.6,Desktop
2024-02-18 07:00:00,314,Homepage,125.7,Tablet
2024-02-22 05:00:00,471,Product Page,30.4,Desktop
2024-01-27 23:00:00,61,Cart,127.1,Tablet
2024-06-14 17:00:00,215,Checkout,167.0,Tablet
2024-04-11 09:00:00,9,Checkout,71.2,Tablet
2024-03-27 11:00:00,213,Checkout,251.0,Desktop
2024-04-24 19:00:00,150,Homepage,128.4,Tablet
2024-07-04 12:00:00,339,Cart,163.5,Desktop
2024-09-27 10:00:00,387,Search,238.4,Tablet
2024-08-31 17:00:00,390,Cart,14.0,Desktop
2024-07-19 23:00:00,446,Cart,44.9,Desktop
2024-11-26 16:00:00,430,Product Page,68.9,Tablet
2024-08-10 20:00:00,306,Checkout,53.2,Desktop
2024-08-07 01:00:00,281,Search,39.2,Desktop
2024-08-16 22:00:00,352,Product Page,5.7,Desktop
2024-10-08 09:00:00,216,Checkout,5.2,Tablet
2024-12-29 12:00:00,36,Cart,237.5,Desktop
2024-07-10 11:00:00,425,Cart,24.1,Tablet
2024-02-02 19:00:00,34,Search,247.0,Mobile
2024-04-26 20:00:00,262,Checkout,84.7,Tablet
2024-05-10 17:00:00,294,Cart,280.6,Desktop
2024-02-09 03:00:00,172,Homepage,70.3,Desktop
2024-12-22 22:00:00,231,Cart,95.7,Desktop
2024-07-31 02:00:00,410,Homepage,72.8,Mobile
2024-07-18 11:00:00,397,Cart,103.9,Mobile
2024-09-08 10:00:00,149,Cart,292.0,Mobile
2024-08-13 18:00:00,330,Product Page,34.7,Mobile
2024-12-02 17:00:00,454,Cart,157.0,Mobile
2024-06-08 01:00:00,408,Cart,60.5,Tablet
2024-01-22 05:00:00,349,Search,11.3,Desktop
2024-08-30 23:00:00,133,Homepage,206.2,Desktop
2024-09-22 21:00:00,352,Search,266.2,Desktop
2024-02-16 17:00:00,286,Checkout,17.6,Desktop
2024-07-07 16:00:00,304,Cart,104.1,Tablet
2024-11-08 05:00:00,491,Checkout,27.9,Tablet
2024-08-21 15:00:00,405,Cart,24.7,Mobile
2024-01-07 06:00:00,88,Checkout,165.2,Tablet
2024-04-08 04:00:00,290,Search,41.5,Desktop
2024-12-18 22:00:00,311,Search,185.6,Mobile
2024-08-24 09:00:00,343,Cart,204.7,Mobile
2024-11-11 16:00:00,104,Product Page,206.0,Desktop
2024-11-19 13:00:00,10,Cart,257.7,Mobile
2024-04-13 23:00:00,380,Search,140.1,Desktop
2024-05-07 14:00:00,369,Checkout,79.8,Tablet
2024-06-18 10:00:00,379,Cart,208.8,Tablet
2024-01-25 22:00:00,263,Search,15.7,Tablet
2024-12-06 00:00:00,21,Checkout,84.6,Desktop
2024-11-05 15:00:00,51,Homepage,188.6,Mobile
2024-07-23 15:00:00,137,Homepage,172.0,Tablet
2024-01-01 17:00:00,201,Product Page,154.6,Mobile
2024-01-22 16:00:00,311,Homepage,6.6,Mobile
2024-04-22 01:00:00,338,Cart,278.1,Tablet
2024-12-18 01:00:00,308,Checkout,259.0,Mobile
2024-03-10 13:00:00,472,Checkout,117.8,Mobile
2024-09-08 07:00:00,477,Cart,9.6,Desktop
2024-09-21 04:00:00,316,Checkout,244.6,Desktop
2024-09-22 00:00:00,360,Checkout,132.5,Desktop
2024-12-23 14:00:00,50,Search,270.9,Tablet
2024-11-26 01:00:00,81,Checkout,152.4,Tablet
2024-09-24 19:00:00,495,Checkout,212.4,Desktop
2024-05-21 23:00:00,404,Product Page,218.0,Desktop
2024-02-08 20:00:00,53,Checkout,214.0,Desktop
2024-10-06 20:00:00,60,Cart,215.6,Tablet
2024-04-22 04:00:00,232,Homepage,233.6,Mobile
2024-11-04 12:00:00,189,Checkout,53.0,Mobile
2024-05-17 15:00:00,127,Checkout,97.3,Mobile
2024-12-28 15:00:00,345,Cart,163.6,Desktop
2024-12-09 22:00:00,488,Search,101.6,Desktop
2024-07-07 04:00:00,6,Homepage,220.7,Tablet
2024-10-09 17:00:00,185,Search,47.6,Mobile
2024-07-09 18:00:00,430,Cart,195.4,Mobile
2024-12-15 16:00:00,116,Checkout,97.6,Tablet
2024-12-01 09:00:00,2,Product Page,260.4,Desktop
2024-11-23 21:00:00,394,Homepage,203.7,Desktop
2024-07-18 10:00:00,334,Cart,296.6,Tablet
2024-03-23 07:00:00,171,Homepage,119.3,Desktop
2024-09-11 18:00:00,64,Homepage,241.5,Tablet
2024-12-25 02:00:00,351,Checkout,184.0,Mobile
2024-08-30 20:00:00,247,Homepage,144.4,Desktop
2024-11-19 17:00:00,394,Homepage,47.8,Mobile
2024-01-10 07:00:00,364,Product Page,92.9,Mobile
2024-06-24 21:00:00,363,Cart,158.7,Tablet
2024-12-04 00:00:00,477,Checkout,232.3,Tablet
2024-01-17 09:00:00,303,Product Page,275.6,Mobile
2024-01-02 18:00:00,434,Checkout,45.8,Mobile
2024-12-13 16:00:00,397,Checkout,286.2,Desktop
2024-11-04 19:00:00,47,Search,291.1,Tablet
2024-04-26 19:00:00,233,Search,13.2,Tablet
2024-02-24 10:00:00,223,Cart,91.2,Desktop
2024-10-11 11:00:00,371,Search,295.5,Desktop
2024-08-24 18:00:00,195,Search,172.6,Tablet
2024-09-11 23:00:00,174,Product Page,146.5,Tablet
2024-06-26 05:00:00,362,Cart,134.6,Mobile
2024-05-10 03:00:00,310,Product Page,142.0,Mobile
2024-05-16 09:00:00,148,Product Page,89.6,Mobile
2024-09-14 15:00:00,157,Product Page,151.7,Mobile
2024-02-01 01:00:00,357,Homepage,20.6,Mobile
2024-05-20 02:00:00,176,Homepage,272.0,Mobile
2024-02-29 17:00:00,451,Homepage,196.9,Tablet
2024-10-24 18:00:00,140,Homepage,221.6,Tablet
2024-03-12 05:00:00,144,Product Page,132.0,Mobile
2024-05-28 02:00:00,444,Checkout,87.5,Mobile
2024-07-21 14:00:00,425,Cart,250.7,Desktop
2024-11-13 06:00:00,186,Homepage,221.4,Tablet
2024-07-26 00:00:00,336,Cart,84.6,Desktop
2024-04-28 13:00:00,176,Product Page,214.3,Desktop
2024-01-15 23:00:00,259,Cart,93.7,Tablet
2024-10-21 14:00:00,106,Homepage,165.5,Desktop
2024-09-22 03:00:00,455,Cart,183.5,Mobile
2024-12-19 07:00:00,306,Cart,249.6,Tablet
2024-12-16 09:00:00,323,Checkout,19.0,Mobile
2024-01-23 07:00:00,230,Checkout,239.9,Tablet
2024-05-04 05:00:00,384,Checkout,258.0,Tablet
2024-06-27 12:00:00,95,Search,226.5,Desktop
2024-03-22 06:00:00,423,Product Page,161.9,Mobile
2024-08-02 09:00:00,415,Search,7.7,Mobile
2024-07-05 06:00:00,279,Cart,148.9,Desktop
2024-05-01 05:00:00,282,Homepage,58.9,Desktop
2024-09-12 08:00:00,403,Homepage,110.0,Mobile
2024-12-19 03:00:00,30,Homepage,213.9,Mobile
2024-01-01 05:00:00,46,Cart,89.8,Tablet
2024-07-30 16:00:00,420,Search,80.9,Desktop
2024-02-17 00:00:00,300,Product Page,54.0,Mobile
2024-10-02 12:00:00,29,Homepage,176.9,Desktop
2024-11-24 11:00:00,219,Homepage,83.1,Desktop
2024-05-14 21:00:00,268,Product Page,251.3,Desktop
2024-12-03 19:00:00,202,Search,112.7,Desktop
2024-04-28 19:00:00,8,Checkout,88.2,Tablet
2024-09-13 06:00:00,193,Search,185.1,Tablet
2024-09-07 05:00:00,125,Cart,32.2,Desktop
2024-05-06 16:00:00,455,Checkout,271.2,Tablet
2024-11-17 12:00:00,354,Search,55.9,Mobile
2024-09-17 06:00:00,500,Checkout,184.5,Mobile
2024-02-12 18:00:00,67,Homepage,196.5,Desktop
2024-11-22 17:00:00,357,Homepage,266.9,Tablet
2024-03-15 09:00:00,4,Checkout,232.4,Tablet
2024-01-15 02:00:00,308,Checkout,216.1,Desktop
2024-03-29 02:00:00,207,Product Page,38.9,Mobile
2024-05-21 06:00:00,46,Checkout,220.8,Mobile
2024-08-19 07:00:00,244,Search,27.5,Tablet
2024-08-16 16:00:00,305,Search,205.2,Desktop
2024-12-17 20:00:00,390,Search,166.0,Desktop
2024-09-25 23:00:00,336,Checkout,12.3,Tablet
2024-10-28 19:00:00,134,Search,86.0,Tablet
2024-02-22 17:00:00,313,Product Page,209.3,Mobile
2024-12-14 04:00:00,391,Product Page,59.0,Mobile
2024-05-19 23:00:00,169,Search,178.8,Tablet
2024-08-20 13:00:00,72,Product Page,29.2,Mobile
2024-09-19 17:00:00,133,Checkout,165.0,Mobile
2024-05-30 02:00:00,425,Cart,48.8,Tablet
2024-09-24 03:00:00,166,Homepage,221.3,Tablet
2024-05-03 07:00:00,458,Product Page,233.7,Desktop
2024-09-19 19:00:00,402,Search,204.5,Mobile
2024-08-08 08:00:00,345,Cart,154.9,Tablet
2024-08-24 03:00:00,245,Checkout,275.0,Desktop
2024-05-18 17:00:00,462,Cart,10.7,Mobile
2024-10-01 11:00:00,235,Checkout,101.4,Mobile
2024-01-16 07:00:00,3,Product Page,193.9,Desktop
2024-08-13 12:00:00,159,Product Page,69.3,Desktop
2024-11-20 19:00:00,3,Cart,41.7,Mobile
2024-08-07 16:00:00,97,Cart,130.8,Mobile
2024-10-11 02:00:00,198,Product Page,56.6,Mobile
2024-07-27 02:00:00,69,Homepage,262.2,Tablet
2024-03-12 07:00:00,419,Checkout,113.6,Tablet
2024-06-28 17:00:00,308,Cart,140.0,Mobile
2024-01-17 02:00:00,348,Homepage,81.2,Desktop
2024-11-12 00:00:00,237,Cart,164.8,Mobile
2024-02-19 16:00:00,208,Homepage,49.1,Mobile
2024-08-07 07:00:00,36,Checkout,36.6,Tablet
2024-01-16 12:00:00,496,Search,63.2,Mobile
2024-10-10 03:00:00,210,Product Page,163.7,Desktop
2024-09-26 00:00:00,217,Cart,197.8,Tablet
2024-06-11 07:00:00,268,Checkout,33.4,Tablet
2024-03-20 15:00:00,145,Search,27.1,Tablet
2024-05-22 10:00:00,214,Homepage,253.9,Mobile
2024-07-22 15:00:00,116,Checkout,26.6,Tablet
2024-05-21 13:00:00,376,Search,236.4,Desktop
2024-11-29 14:00:00,491,Product Page,25.5,Tablet
2024-12-29 06:00:00,277,Cart,290.0,Desktop
2024-02-22 22:00:00,448,Search,258.9,Desktop
2024-10-28 16:00:00,122,Search,212.5,Desktop
2024-12-09 16:00:00,57,Homepage,106.7,Mobile
2024-06-23 15:00:00,276,Search,81.2,Tablet
2024-10-27 06:00:00,439,Search,31.5,Desktop
2024-09-26 00:00:00,124,Homepage,26.5,Mobile
2024-07-10 20:00:00,202,Product Page,112.1,Desktop
2024-05-28 17:00:00,204,Homepage,42.4,Tablet
2024-08-25 16:00:00,157,Cart,260.9,Tablet
2024-09-06 13:00:00,398,Product Page,267.5,Desktop
2024-02-07 04:00:00,182,Checkout,133.5,Desktop
2024-06-14 00:00:00,383,Cart,248.3,Mobile
2024-10-10 05:00:00,342,Homepage,276.0,Mobile
2024-10-05 20:00:00,423,Homepage,161.0,Desktop
2024-01-31 09:00:00,367,Product Page,20.5,Tablet
2024-04-18 22:00:00,200,Homepage,164.4,Mobile
2024-05-25 10:00:00,22,Product Page,34.5,Tablet
2024-09-09 05:00:00,235,Homepage,61.2,Mobile
2024-05-07 16:00:00,380,Product Page,216.3,Tablet
2024-03-16 21:00:00,328,Search,58.8,Desktop
2024-05-31 04:00:00,471,Homepage,64.6,Tablet
2024-05-04 05:00:00,160,Product Page,183.5,Tablet
2024-09-01 02:00:00,354,Checkout,183.1,Tablet
2024-03-27 07:00:00,369,Search,281.4,Desktop
2024-12-13 18:00:00,85,Search,116.4,Desktop
2024-09-17 18:00:00,422,Cart,164.8,Desktop
2024-04-23 18:00:00,51,Search,293.7,Mobile
2024-05-28 23:00:00,160,Checkout,200.4,Desktop
2024-12-19 23:00:00,315,Homepage,49.6,Desktop
2024-12-03 06:00:00,107,Checkout,238.3,Mobile
2024-06-06 06:00:00,218,Homepage,211.9,Desktop
2024-09-11 08:00:00,77,Homepage,20.8,Tablet
2024-01-28 21:00:00,303,Product Page,71.9,Mobile
2024-04-03 12:00:00,11,Search,104.6,Mobile
2024-07-10 05:00:00,368,Cart,219.4,Desktop
2024-09-25 23:00:00,240,Product Page,63.0,Desktop
2024-07-09 06:00:00,380,Search,27.9,Tablet
2024-01-21 17:00:00,61,Product Page,263.1,Desktop
2024-02-28 03:00:00,54,Product Page,46.8,Mobile
2024-11-05 23:00:00,118,Cart,274.2,Desktop
2024-07-12 14:00:00,28,Search,29.7,Tablet
2024-04-08 16:00:00,469,Search,265.1,Tablet
2024-11-07 11:00:00,70,Product Page,43.0,Mobile
2024-03-10 16:00:00,357,Homepage,177.7,Desktop
2024-03-28 05:00:00,186,Product Page,57.1,Tablet
2024-04-23 23:00:00,380,Cart,125.4,Tablet
2024-11-20 08:00:00,234,Homepage,14.8,Mobile
2024-10-01 02:00:00,323,Product Page,176.1,Mobile
2024-12-07 14:00:00,140,Cart,71.9,Mobile
2024-01-29 15:00:00,404,Checkout,49.2,Desktop
2024-04-28 05:00:00,365,Search,28.5,Tablet
2024-09-17 11:00:00,209,Cart,34.9,Desktop
2024-12-24 13:00:00,137,Checkout,150.3,Mobile
2024-06-18 09:00:00,428,Product Page,53.6,Mobile
2024-07-22 17:00:00,245,Checkout,25.8,Tablet
2024-01-08 19:00:00,374,Homepage,98.1,Tablet
2024-11-30 19:00:00,57,Homepage,112.3,Mobile
2024-07-01 15:00:00,151,Product Page,99.6,Desktop
2024-04-12 19:00:00,380,Homepage,52.9,Desktop
2024-10-21 03:00:00,326,Search,223.5,Mobile
2024-04-11 09:00:00,51,Checkout,229.1,Desktop
2024-11-14 17:00:00,356,Search,157.8,Desktop
2024-06-16 10:00:00,2,Cart,12.4,Tablet
2024-10-24 22:00:00,419,Homepage,119.3,Desktop
2024-07-09 10:00:00,399,Homepage,277.0,Mobile
2024-09-03 01:00:00,270,Checkout,171.8,Tablet
2024-05-05 08:00:00,323,Homepage,137.3,Mobile
2024-05-21 15:00:00,65,Product Page,255.0,Mobile
2024-12-18 00:00:00,218,Homepage,72.5,Mobile
2024-01-30 15:00:00,468,Search,190.5,Desktop
2024-12-15 20:00:00,27,Product Page,229.8,Desktop
2024-11-17 07:00:00,60,Homepage,289.1,Tablet
2024-01-12 05:00:00,37,Homepage,18.5,Tablet
2024-05-30 01:00:00,109,Homepage,242.6,Tablet
2024-05-18 03:00:00,255,Product Page,166.8,Tablet
2024-03-03 17:00:00,231,Search,63.7,Desktop
2024-01-05 12:00:00,83,Search,106.1,Desktop
2024-05-22 22:00:00,299,Search,45.6,Tablet
2024-07-28 17:00:00,341,Checkout,212.7,Desktop
2024-02-18 11:00:00,111,Product Page,98.2,Tablet
2024-09-29 23:00:00,368,Product Page,132.8,Mobile
2024-09-14 08:00:00,96,Cart,145.2,Mobile
2024-10-30 22:00:00,365,Search,93.2,Tablet
2024-10-29 19:00:00,191,Cart,57.6,Desktop
2024-07-20 11:00:00,246,Homepage,229.9,Desktop
2024-02-22 13:00:00,294,Homepage,215.3,Desktop
2024-06-14 08:00:00,381,Cart,245.4,Mobile
2024-12-02 02:00:00,366,Search,137.4,Desktop
2024-12-09 20:00:00,245,Search,183.9,Desktop
2024-02-11 04:00:00,340,Homepage,73.5,Tablet
